Index,Label,Sentence
1423,1,그것에서 벗어나는 방법은 오직 한 가지뿐이다.
1424,1,'비호'는 그 집에서 놀았다.
1425,1,이런 경우는 직장에서도 같으리라고 생각한다.
1426,1,점심밥은 나하고 우리 집에서 같이 먹자."
1427,1,술집에서 술이나 팔죠.
1428,1,내일은 스웨덴에서의 마지막 관문이 있다.
1429,1,집에서 동화책을 보았다.
1430,1,"아까 터미널에서 놈들과 마주쳤어."
1431,1,1951년 할아버지의 무릎 밑에서 한문을 배우기 시작.
1432,1,중용에서는 인을 '사람'이라고(仁者人也) 풀었습니다.
1433,1,가족단위의 여행이라면 단양쪽에서 숙박하는 것이 좋다.
1434,1,그가 옆에서 말하는 소리가 들리는 듯했다.
1435,1,관악산에서는 간혹 눈에 띈다.
1436,1,바깥에서는 간단없이 바람이 불고 있었다.
1437,1,잠시후 저쪽에서 형 하고 나를 불렀다.
1438,1,"어머니 나 이 방에서 자요."
1439,1,"회사에서 치를 안 헤줍디까?"
1440,1,▶정부에서도 이 행사를 막지 못한다.
1441,1,그 속에서 얼핏 민 중위의 모습이 어른거렸다.
1442,1,특히 이러한 오류를 영어에서는 'red herring'이라고 한다.
1443,1,서울타워 정류장에서는 늘 십분 정도를 쉬었다.
1444,1,이 이야기에선 특별한 사건이 별로 없다.
1445,1,한국과 일본에서는 유사한 일이 일어나곤 한다.
1446,1,이야기는 사람과 사람 사람과 자연과의 교섭 속에서 벌어진다.
1447,1,갈등 속에서 그들 시대의 한 운명을 만들어가고 있다.
1448,1,그런 까닭에 바자회에서 얼마의 가격을 매길지도 고민.
1449,1,예 알뜰 가계부 쓰기 현상 모집에서 말예요.
1450,1,동료들 사이에선 독종이라고 불렸다.
1451,1,소는 무속에서 신의 제사상에 바쳐지는 제물이다.
1452,1,저 날렵한 병수 앞에서 이런 일이 벌어졌으니.
1453,1,그는 일본에서 대사 이상의 대접을 받기도 했다.
1454,1,정보화사회에서 가장 큰 변화는 정보전달 방식이다.
1455,1,뮌헨 공항에서 우리는 이별을 했다.
1456,1,내 앞에서 대문이 닫혔다.
1457,1,그런데도 그녀는 업소에서 '영계'라고 주가만 높다.
1458,1,이 고장에서는 교사휴양원이라는 델 아무도 모르니까요.
1459,1,■ 제이엠글로벌에서 김치냉장고 시베리온을 내놨다.
1460,1,성일은 이 대목에서 한술 더 떴다.
1461,1,먼 곳에서 승냥이 소리.
1462,1,디자인은 러시아에서 제작은 국내서 했다.
1463,1,집에서 엄마가 기다리겠다.
1464,1,하지만 또 한편에서는 이런 외침도 들려왔다.
1465,1,"이곳에서 한바탕 싸움이 있었다.
1466,1,아 참 층계에서 일어났던 이 일은 정말 끔찍했었습니다.
1467,1,문학에서 좋은 문체의 구사와 아울러 한 인물.
1468,1,등에서는 식은땀이 흐르고 있었다.
1469,1,여기에서 주요한 보조자료가 되는 것은 문학작품이다.
1470,1,첫째 자기 주변의 여러 대상 가운데에서 글감을 찾는다.
1471,1,일본에서는 '의민 신앙(義民信仰)'이라는 것도 많다.
1472,1,세상에서 가장 아름다운 여성이 유부녀였기 때문이다.
1473,1,여기에서 골탕을 먹는 것은 자연 아나운서들이었다.
1474,1,그 자리에서 부모들은 혼자는 힘들다.
1475,1,부엌방에선 숨소리조차 들리지 않았다.
1476,1,순간 효철과 다희의 시선이 허공에서 불꽃처럼 부딪쳤다.
1477,1,이러한 관점에서 두 가지 질문을 교육부에 하고자 한다.
1478,1,그래야만 비로소 나라에서 출국을 허락해주었다.
1479,1,"하지만 교도소에선 무쇠도 녹는다잖아요.
1480,1,꿈 속에서 나는 어둠 속으로 들어가고 있었다.
1481,1,빼떼기는 역시 혼자 오도카니 텃밭 옥수수 그늘에서 놀았다.
1482,1,수혜는 거울 앞에서 자신의 나신을 바라보았다.
1483,1,셀틱스는 수비에서도 야오밍을 10점 6리바운드로 잘 막았다.
1484,1,난 내 생활을 노력하는 입장에서 즐길 거다.
1485,1,꿈나라에서 사는 사람들의 말이다.
1486,1,개성에서 10킬로 정도 떨어진 산간벽지였다.
1487,1,그런데 공항에서 만났다는 그 학생은?"
1488,1,학교교육에서 학부모들의 참여도 흥미있다.
1489,1,대문 밖에서 돌아서며 내게 말했다.
1490,1,내일 모레면 감옥에서 죽어야 할 이 늙은이가!"
1491,1,그는 천천히 자리에서 일어났다.
1492,1,뚱쇠는 세상에서 제일가는 짐승이다.
1493,1,한마디로 우리집은 그후로 절망의 구렁텅이에서 허우적거렸어.
1494,1,꿈속에서 아버지는 컴퓨터 모니터에 머리를 짓찧고 있다.
1495,1,연극계에서 최근 뮤지컬 바람이 불고 있다.
1496,1,바닷가에서 태진이가 기다리고 있었습니다.
1497,1,오늘날 우리 사회에서 대체로 존대법이 쓰이지 아니한다.
1498,1,마침내 나폴레옹의 군사는 그 전투에서 대승을 거두었던 것이다.
1499,1,이번 경기 결과는 우리 팀과 이번 월드컵에서 가장 놀라운 결과다.
1500,1,사진관 모퉁이에서 골목이 굽이돌았다.
1501,1,평 척관법에서 쓰이는 넓이의 단위.
1502,1,한국 전역에서 월동하는 흔한 겨울새이며 또한 나그네새이다.
1503,1,나는 모국어 안에서만 비로소 자유로울 수 있다.
1504,1,이들은 반세기를 교단에서 보낸 전직 초등학교 교장들.
1505,1,결국 그녀는 점쟁이의 혀끝에서 놀아난 것이었다.
1506,1,피해의식에서 나와 약간 도전적이었을까.
1507,1,"참 댁에서도 경황 없으셨겠습니다."
1508,1,마을 어느 곳에서나 산이 보였습니다.
1509,1,그의 손끝에서 재생되어 컴퓨터 모니터에 떠오른 너였다.
1510,1,앞에서 이야기 한 내용들은 모두 교과외 활동들이다.
1511,1,악티움 해전에서 두 사람은 맞붙고 안토니는 패합니다.
1512,1,그러나 농부의 집에서는 웃음 소리가 들리지 않았다.
1513,1,캄보디아에서도 베트남은 침략 후 괴뢰정권을 세웠다.
1514,1,신이 머물러 있는 바로 옆방에서…….
1515,1,책은 대부분 밀실에서 생겨난다.
1516,1,두 그루의 사과나무에서 형제는 허리띠를 붙잡고 서로 의지했다.
1517,1,지난주 토요일에도 정옥은 텔레비전에서 그런 프로를 보았다.
1518,1,그러면 처음의 3000원에서 100원은 어디로 갔을까요?
1519,1,윗녘에서 또 소리를 질렀다.
1520,1,작가 이문구는 1941년 충남 보령에서 태어났다.
1521,1,그러나 민담에서 두 종족은 자주 뒤섞여 구분되지 않는다.
1522,1,여기에서 끝내는 것이 LARC I이다.
1523,1,엘리베이터 안쪽에서 가만히 듣고 있던 이웅희 기자.
1524,1,앞에서 사람 소리가 났다.
1525,1,사실 이탈리아에서 자잘한 즐거움은 별로 없었다.
1526,1,[고향에서 콩쿨대회에 두 번 나가봤시유.]
1527,1,허공 중에서 두 사람의 눈동자가 잠시 부딪쳤다.
1528,1,팔씨름대회에서는 내가 제일 힘이 없었다.
1529,1,그의 곤경은 여기에서 끝나지 않는다.
1530,1,그 즈음에 도청 옆의 교회에서는 장명수 추모 예배가 열립니다.
1531,1,주암 1리의 산제는 죽바위에서 지낸다.
1532,1,도화랑은 왕과 이레 동안이나 한방에서 지냈다.
1533,1,그가 게이클럽에서 즐기는 비용은 물론 노조의 돈이다.
1534,1,연극반 사람들 앞에선 벌거벗은 기분이다.
1535,1,그들은 지금 어디에서 무엇을 하고 있을까.
1536,1,다음 코스는 우도에서 가장 높은 우도봉이다.
1537,1,앞에서 구경하던 토끼들이 픽 쓰러졌다.
1538,1,"난 유치장에서 굶지나 않았지요.
1539,1,"움직이면 돈"인 사회에서 여가 또한 예외는 아니다.
1540,1,저런 놈들은 언제든지 세상에서 없애 버려야지!"
1541,1,같은 모텔의 입구에서 두 사람은 서로를 발견했다.
1542,1,얼마 전에 밭에서 죽은 새 한 마리를 발견하였다.
1543,1,파뷔에는 바로 옆의 채소밭에서 일을 하고 있었다.
1544,1,공책에선 퀴퀴한 곰팡 냄새가 났다.
1545,1,그러나 속에서는 모두들 불덩이가 솟는다.
1546,1,그리하여 h양은 또다시 밖에서 주춤거리고 있다.
1547,1,새끼 새는 어미 품에서 자라야 하는 거야."
1548,1,평양에서도 원전 핵방사능 유출 사고가 있었대요?"
1549,1,어떤 초대석에서 한 손님이 물었다.
1550,1,내일 학교에서 봐."
1551,1,그리고 주인공을 머릿속에서 지웠다.
1552,1,가령 어느 회사에서 보일러맨을 구한다고 가정하자.
1553,1,"학우 여러분 바람이 오른쪽에서 불고 있습니다.
1554,1,내무부에서 잔뼈가 굵은 정통 내무 관료.
1555,1,중공이라는 시장이 바로 지금 여러분 앞에서 열리고 있다.
1556,1,그녀의 입에서 단내가 났다.
1557,1,전국에서 누구나 지원할 수 있다.
1558,1,광고주 입장에서도 반성해야 할 것들이 많다.
1559,1,바로 이 점에서 아쉬움이 남는다.
1560,1,길가 논에서는 짚을 태우는 연기가 자욱합니다.
1561,1,聲韻學에서는 方言의 차이를 풍토설에 의하여 해석한다.
1562,1,아까도 복도에서 만났는데 '정은철!
1563,1,그는 1917년 서울 종로구 필운동에서 태어났다.
1564,1,이튿날 아침 기숙사에서는 무슨 큰일을 만난 듯하였다.
1565,1,무엇보다 개인이기주의와 집단이기주의의 울타리에서 벗어나야 한다.
1566,1,국내에서는 소재를 발견할 수 없었다.
1567,1,나는 집에서 말이 없는 편이었어요.
1568,1,"그럼 댁에서들은 달리 수입이 계십니까?"
1569,1,이렇게 수입된 한약재와 국내에서 재배.
1570,1,이런 년은 시장 바닥에서 광고를 시켜야 해!"
1571,1,그의 아호 소천에서 딴 것이다.
1572,1,무심코 샤워 꼭지를 돌리는데 손에서 무엇이 반짝했다.
1573,1,어머니는 집앞 개울가에서 빨래를 하고 있었다.
1574,1,마지막으로 퇴직 및 해고 과정에서의 성차별을 살펴보자.
1575,1,옛 시조 가락으로 지금 찬바람 속에서 누가 봄 이야기를 한다.
1576,1,"그 안에서…… 해내야지요."
1577,1,바로 그 분장 과정에서 사고가 벌어졌다.
1578,1,그 연장선상에서 해방공간의 좌우익 이데올로기 투쟁이 놓여 있었다.
1579,1,그 동안 서울에서 여관업을 하고 있었다.
1580,1,"이 풍요의 땅에서 주민들은 가난에 쪼들리고 있다.
1581,1,오늘 두 시에 옛 서울고 자리에서 대규모 시위를 한대요.
1582,1,부산에서는 오늘……어쩌고저쩌고……이상 뉴스를 마칩니다."
1583,1,그것은 이 자리에서 굳이 설명하지 않아도 될 것입니다.
1584,1,화룡현 팔가자 마을에서 만난 조선족 아주머니의 말이었다.
1585,1,피조는 움직이는 액체 속에서 광속을 측정하였다.
1586,1,귀족 계급 고대 및 중세 봉건 사회에서 특권을 가진 지배층.
1587,1,아마 이 송풍기가 컴퓨터에서 가장 시끄러운 부분일 것이다.
1588,1,그러나 잠시후 문득 효철의 얼굴에서 웃음기가 사라졌다.
1589,1,미국에서 간행되는 잡지 가운데 'Digest'라는 것이 있다.
1590,1,예상대로 정상에서 만났던 이들이었다.
1591,1,그 바닷가 포대에서 소위 초지진 격전이 있었던 것이다.
1592,1,눈물이 내 눈에서 맴돌았다.
1593,1,나는 안경 속에서 눈을 꿈벅였다.
1594,1,문 앞에서 기다릴까? 아냐 어쨌든 전화 한 건 혁진이야.
1595,1,궁중에서 잔치가 벌어졌다.
1596,1,그런데 놀랍게도 '농학교'에서는 수화가 금지돼 있다.
1597,1,일본 태양열 온수기 업계에서 가장 큰 회사를 운영하고 있다.
1598,1,그 속에서 사람들의 비명 소리가 들려 왔다.
1599,1,이 동력학 속에서 모든 것은 집단적으로 움직인다.
1600,1,그애는 우리 반에서 가장 못생기고 가난한 아이였다.
1601,1,학교에서 선생님한테 억울하게 야단을 맞았거든.
1602,1,도쿄에서 스포츠카를 타고 등장한 네꼬.
1603,1,주역에서 만물의 변화는 일정한 원리를 따르고 있습니다.
1604,1,항상 제자리에서 맴도는.
1605,1,그 중년여인이 아직도 마당에서 빨래를 널고 있었다.
1606,1,중국에서는 허저족(赫哲族)이라고 부르고 있다.
1607,1,[네 시 반에 시장 안 그 다방에서 만나자.]
1608,1,오늘도 병원 내 방에서 이 도장을 찍었다.
1609,1,아빠 엄마 제발 화장실에서 담배 피우지 마세요.
1610,1,신문사 휴게실에서 김부식과 나는 담배를 한대씩 피웠다.
1611,1,87년 대선에서는 야권 후보 단일화 운동을 벌였다.
1612,1,불전(佛典)에서는 5안(眼)을 들고 있다.
1613,1,변소에선 볼일만 볼 것이지 웬 담배질이래.
1614,1,웬디스에서 어떤 부인이 쓰러졌었다고……"
1615,1,이미 대통령의 변화된 모습에 주변에서 놀라고 있다』
1616,1,그 언니는 우리 업소에서 제일 인기가 많았어요.
1617,1,그 여자는 그곳에서 무엇인가를 꺾고 있었습니다.
1618,1,"양조장에서 술이나 배달할 수 있게 해주십시오.
1619,1,그러나 이것은 결론 부분에서 다시 뒤집어진다.
1620,1,그룹토의에선 반드시 1번 타자가 되라!
1621,1,내용과는 달리 국장의 목소리에서는 풀이 빠져 있었다.
1622,1,"결국 난 캐릭터 설정과 싸움에서 다 성공했다고 봐.
1623,1,호찌민은 아마도 세계에서 가장 오토바이가 많은 도시일 것이다.
1624,1,교육심리학 강의에서 리포트가 하나 나왔어요.
1625,1,그중에는 1920년대 미국에서 유행한 히트 송도 있다.
1626,1,웅포와 돌개 중간쯤에서 밤을 맞았다.
1627,1,뒷전에서 빗자루질하던 자가 성큼 다가왔다.
1628,1,그 중에서도 낙태를 둘러싼 논쟁은 매우 치열하다.
1629,1,이곳에서는 포구 쪽의 불빛들이 아주 잘 보였다.
1630,1,그리고 영달은 바로 창문 밑 바닥에서 디딤돌처럼 엉거주춤 엎드렸다.
1631,1,"그라마 방에서 노라.
1632,1,그러면 먼저 모집 과정에서의 차별을 살펴보자.
1633,1,학교에서 수업 도중에 일어난 사고니께."
1634,1,"병실에서 보면 말이오."
1635,1,그저 가끔 불펜 주위에서 체조를 하는 게 전부다.
1636,1,"작은처제 둘은 즈그 외가에서 학교엘 다닙니다.
1637,1,"그럼 그 식당에서 일을 할 생각이니?"
1638,1,그리고 그 하늘 밑에서는 모든 소리가 통할 것이다.
1639,1,왕비 복식은 조선왕조에서 여성으로는 가장 높은 신분의 복식이다.
1640,1,재판정 안이 자꾸만 괴는 눈물방울 속에서 굴절되었다.
1641,1,여태까지는 이 즐거움을 돈에서 찾았다.
